ucla-blue;UCLA Blue;#536895;33;41;58;221;28;46;44;58;30517
ucla-gold;UCLA Gold;#FFB300;100;70;0;42;100;50;100;100;3654
ufo-green;UFO Green;#3CD070;24;82;44;141;61;53;71;82;22088
ultramarine;Ultramarine;#3F00FF;7;4;56;244;87;30;93;56;687
ultramarine-blue;Ultramarine Blue;#4166F5;25;40;96;228;90;61;73;96;12023
ultra-pink;Ultra Pink;#FF6FFF;100;44;100;300;100;72;56;100;27073
ultra-red;Ultra Red;#FC6C85;99;42;52;350;96;71;57;99;3375
umber;Umber;#635147;39;32;28;21;16;33;28;39;3988
unbleached-silk;Unbleached Silk;#FFDDCA;100;87;79;22;100;90;21;100;12495
united-nations-blue;United Nations Blue;#5B92E5;36;57;90;216;73;63;60;90;26964
university-of-california-gold;University Of California Gold;#B78727;72;53;15;40;65;44;79;72;8086
unmellow-yellow;Unmellow Yellow;#FFFF66;100;100;40;60;100;70;60;100;29351
up-forest-green;UP Forest Green;#014421;0;27;13;149;97;14;99;27;17230
up-maroon;UP Maroon;#7B1113;48;7;7;359;76;27;86;48;23675
upsdell-red;Upsdell Red;#AE2029;68;13;16;356;69;40;82;68;1777
urobilin;Urobilin;#E1AD21;88;68;13;44;76;51;85;88;28493
usafa-blue;USAFA Blue;#004F98;0;31;60;209;100;30;100;60;13508
usc-cardinal;USC Cardinal;#990000;60;0;0;0;100;30;100;60;24810
usc-gold;USC Gold;#FFCC00;100;80;0;48;100;50;100;100;29054
university-of-tennessee-orange;University Of Tennessee Orange;#F77F00;97;50;0;31;100;48;100;97;8005
utah-crimson;Utah Crimson;#D3003F;83;0;25;342;100;41;100;83;15827
vanilla;Vanilla;#F3E5AB;95;90;67;48;75;81;30;95;27975
vanilla-ice;Vanilla Ice;#F38FA9;95;56;66;344;81;76;41;95;31884
vegas-gold;Vegas Gold;#C5B358;77;70;35;50;48;56;55;77;29129
venetian-red;Venetian Red;#C80815;78;3;8;356;92;41;96;78;8245
verdigris;Verdigris;#43B3AE;26;70;68;177;46;48;63;70;15183
vermilion;Vermilion;#D9381E;85;22;12;8;76;48;86;85;7909
veronica;Veronica;#A020F0;63;13;94;277;87;53;87;94;6626
very-light-azure;Very Light Azure;#74BBFB;45;73;98;208;94;72;54;98;21542
very-light-blue;Very Light Blue;#6666FF;40;40;100;240;100;70;60;100;16627
very-light-malachite-green;Very Light Malachite Green;#64E986;39;91;53;135;75;65;57;91;21846
very-light-tangelo;Very Light Tangelo;#FFB077;100;69;47;25;100;73;53;100;19292
very-pale-orange;Very Pale Orange;#FFDFBF;100;87;75;30;100;88;25;100;20282
very-pale-yellow;Very Pale Yellow;#FFFFBF;100;100;75;60;100;88;25;100;11166
violet;Violet;#8F00FF;56;0;100;274;100;50;100;100;19979
violet-color-wheel;Violet (Color Wheel);#7F00FF;50;0;100;270;100;50;100;100;32305
violet-ryb;Violet (RYB);#8601AF;53;0;69;286;99;35;99;69;5471
violet-web;Violet (Web);#EE82EE;93;51;93;300;76;72;45;93;23355
violet-blue;Violet-Blue;#324AB2;20;29;70;229;56;45;72;70;3526
violet-red;Violet-Red;#F75394;97;33;58;336;91;65;66;97;17967
viridian;Viridian;#40826D;25;51;43;161;34;38;51;51;17551
viridian-green;Viridian Green;#009698;0;59;60;181;100;30;100;60;11612
vista-blue;Vista Blue;#7C9ED9;49;62;85;218;55;67;43;85;14550
vivid-amber;Vivid Amber;#cc9900;80;60;0;45;100;40;100;80;2014
vivid-auburn;Vivid Auburn;#922724;57;15;14;2;60;36;75;57;2520
vivid-burgundy;Vivid Burgundy;#9F1D35;62;11;21;349;69;37;82;62;16327
vivid-cerise;Vivid Cerise;#DA1D81;85;11;51;328;77;48;87;85;30507
vivid-cerulean;Vivid Cerulean;#00aaee;0;67;93;197;100;47;100;93;16028
vivid-crimson;Vivid Crimson;#CC0033;80;0;20;345;100;40;100;80;8370
vivid-gamboge;Vivid Gamboge;#FF9900;100;60;0;36;100;50;100;100;26793
vivid-lime-green;Vivid Lime Green;#a6d608;65;84;3;74;93;44;96;84;24033
vivid-malachite;Vivid Malachite;#00cc33;0;80;20;135;100;40;100;80;24197
vivid-mulberry;Vivid Mulberry;#B80CE3;72;5;89;288;90;47;95;89;22000
vivid-orange;Vivid Orange;#FF5F00;100;37;0;22;100;50;100;100;23149
vivid-orange-peel;Vivid Orange Peel;#FFA000;100;63;0;18;100;50;100;100;20559
vivid-orchid;Vivid Orchid;#CC00FF;80;0;100;288;100;50;100;100;30246
vivid-raspberry;Vivid Raspberry;#FF006C;100;0;42;335;100;50;100;100;5565
vivid-red;Vivid Red;#F70D1A;97;5;10;357;94;51;95;97;28468
vivid-red-tangelo;Vivid Red-Tangelo;#DF6124;87;38;14;20;75;51;84;87;4104
vivid-sky-blue;Vivid Sky Blue;#00CCFF;0;80;100;192;100;50;100;100;27107
vivid-tangelo;Vivid Tangelo;#F07427;94;45;15;23;87;55;84;94;12327
vivid-tangerine;Vivid Tangerine;#FFA089;100;63;54;12;100;77;46;100;25951
vivid-vermilion;Vivid Vermilion;#e56024;90;38;14;19;79;52;84;90;13631
vivid-violet;Vivid Violet;#9F00FF;62;0;100;277;100;50;100;100;32609
vivid-yellow;Vivid Yellow;#FFE302;100;89;1;53;100;50;99;100;4349
volt;Volt;#CEFF00;80;100;0;72;100;50;100;100;843
warm-black;Warm Black;#004242;0;26;26;180;100;13;100;25;32147
waterspout;Waterspout;#A4F4F9;64;96;98;184;88;81;34;98;9821
wenge;Wenge;#645452;39;33;32;7;10;36;18;39;24198
wheat;Wheat;#F5DEB3;96;87;70;39;77;83;27;96;2905
white;White;#FFFFFF;100;100;100;—;0;100;0;100;27788
white-smoke;White Smoke;#F5F5F5;96;96;96;—;0;96;0;96;8981
wild-blue-yonder;Wild Blue Yonder;#A2ADD0;64;68;82;226;33;73;22;82;14517
wild-orchid;Wild Orchid;#D470A2;83;44;64;330;54;64;47;83;9570
wild-strawberry;Wild Strawberry;#FF43A4;100;26;64;329;100;63;74;100;10995
wild-watermelon;Wild Watermelon;#FC6C85;99;42;52;350;96;71;57;99;17037
willpower-orange;Willpower Orange;#FD5800;99;35;0;21;100;50;100;99;25898
windsor-tan;Windsor Tan;#A75502;65;33;1;30;98;33;99;65;8734
wine;Wine;#722F37;45;18;22;353;42;32;59;45;298
wine-dregs;Wine Dregs;#673147;40;19;28;336;36;30;52;40;1500
wisteria;Wisteria;#C9A0DC;79;63;86;281;46;75;27;86;2759
wood-brown;Wood Brown;#C19A6B;76;60;42;33;41;59;45;76;24331
xanadu;Xanadu;#738678;45;53;47;136;8;49;14;53;25697
yale-blue;Yale Blue;#0F4D92;6;30;57;212;81;32;90;57;24760
yankees-blue;Yankees Blue;#1C2841;11;16;25;221;40;18;57;25;14713
yellow;Yellow;#FFFF00;100;100;0;60;100;50;100;100;13488
yellow-crayola;Yellow (Crayola);#FCE883;99;91;51;50;95;75;48;99;22238
yellow-munsell;Yellow (Munsell);#EFCC00;94;80;0;51;100;47;100;94;20278
yellow-ncs;Yellow (NCS);#FFD300;100;83;0;50;100;50;100;100;9188
yellow-pantone;Yellow (Pantone);#FEDF00;100;87;0;53;100;50;100;100;26342
yellow-process;Yellow (Process);#FFEF00;100;94;0;56;100;50;100;100;14617
yellow-ryb;Yellow (RYB);#FEFE33;100;100;20;60;99;60;80;100;21516
yellow-green;Yellow-Green;#9ACD32;60;80;20;80;61;50;76;80;19525
yellow-orange;Yellow Orange;#FFAE42;100;68;26;34;100;63;74;100;28249
yellow-rose;Yellow Rose;#FFF000;100;94;0;56;100;50;100;100;21357
zaffre;Zaffre;#0014A8;0;8;66;233;100;33;100;66;23875
zinnwaldite-brown;Zinnwaldite Brown;#2C1608;17;9;3;23;69;10;82;17;29092
zomp;Zomp;#39A78E;22;65;56;166;49;44;66;65;20736
